站名,站址,建置容量,啟用日期,本日發電量,累計發電量,累計減碳量,日期,站代號,模組及系統類型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,17.6,31156.3,16232.4,2014/3/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,0,31192.9,16251.5,2014/3/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,0,31241.9,16277,2014/3/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.2,31291.1,16302.7,2014/3/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.7,31337.8,16327,2014/3/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.3,31377.1,16347.5,2014/3/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44.5,31421.6,16370.7,2014/3/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,50.3,31471.9,16396.9,2014/3/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35,31506.9,16415.1,2014/3/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,27,31533.9,16429.2,2014/3/31,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.6,31566.5,16446.1,2014/4/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,18.7,31585.2,16455.9,2014/4/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,19,31604.2,16465.8,2014/4/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,9.7,31613.9,16470.8,2014/4/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,47.5,31661.4,16495.6,2014/4/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.1,31697.5,16514.4,2014/4/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,13.7,31711.2,16521.5,2014/4/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43,31754.2,16543.9,2014/4/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.8,31800,16567.8,2014/4/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,51,31851,16594.4,2014/4/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,31.5,31882.5,16610.8,2014/4/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,52.2,31934.7,16638,2014/4/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.1,31982.8,16663,2014/4/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,24.4,32007.2,16675.8,2014/4/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,16.6,32023.8,16684.4,2014/4/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,30,32053.8,16700,2014/4/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.5,32102.3,16725.3,2014/4/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,30.8,32133.1,16741.3,2014/4/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39,32172.1,16761.7,2014/4/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,26.8,32198.9,16775.6,2014/4/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.3,32244.2,16799.2,2014/4/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,37.7,32281.9,16818.9,2014/4/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.6,32320.5,16839,2014/4/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34,32354.5,16856.7,2014/4/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,40.5,32395,16877.8,2014/4/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,20,32415,16888.2,2014/4/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.9,32458.9,16911.1,2014/4/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.2,32505.1,16935.2,2014/4/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.2,32550.3,16958.7,2014/4/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,25,32575.3,16971.7,2014/4/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,19.2,32594.5,16981.7,2014/5/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,25.3,32619.8,16994.9,2014/5/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34.6,32654.4,17012.9,2014/5/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,31.6,32686,17029.4,2014/5/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.2,32718.2,17046.2,2014/5/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,9.8,32728,17051.3,2014/5/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,26.6,32754.6,17065.1,2014/5/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.5,32797.1,17087.3,2014/5/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,1,32798.1,17087.8,2014/5/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,24,32822.1,17100.3,2014/5/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.7,32864.8,17122.6,2014/5/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.4,32910.2,17146.2,2014/5/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,24.5,32934.7,17159,2014/5/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,0,32986.1,17185.8,2014/5/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38,33024.1,17205.6,2014/5/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.7,33059.8,17224.2,2014/5/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,47.7,33107.5,17249,2014/5/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.6,33141.1,17266.5,2014/5/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29.3,33170.4,17281.8,2014/5/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,20.7,33191.1,17292.6,2014/5/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,24.9,33216,17305.5,2014/5/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,52.2,33268.2,17332.7,2014/5/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,19.6,33287.8,17342.9,2014/5/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.6,33336.4,17368.3,2014/5/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.5,33379.9,17390.9,2014/5/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.9,33429.8,17416.9,2014/5/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32,33461.8,17433.6,2014/5/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,30.9,33492.7,17449.7,2014/5/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.6,33534.3,17471.4,2014/5/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.8,33571.1,17490.5,2014/5/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,51.8,33622.9,17517.5,2014/5/31,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.2,33664.1,17539,2014/6/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.4,33707.5,17561.6,2014/6/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,16.5,33724,17570.2,2014/6/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,21.8,33745.8,17581.6,2014/6/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,25.8,33771.6,17595,2014/6/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.9,33805.5,17612.7,2014/6/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.6,33842.1,17631.7,2014/6/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,27.9,33870,17646.3,2014/6/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,28.8,33898.8,17661.3,2014/6/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,40.6,33939.4,17682.4,2014/6/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,28.9,33968.3,17697.5,2014/6/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,22,33990.3,17708.9,2014/6/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,22.8,34013.1,17720.8,2014/6/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,18.4,34031.5,17730.4,2014/6/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,22.6,34054.1,17742.2,2014/6/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.8,34095.9,17764,2014/6/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,26.3,34122.2,17777.7,2014/6/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44.9,34167.1,17801.1,2014/6/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.5,34212.6,17824.8,2014/6/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,52.9,34265.5,17852.3,2014/6/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.4,34308.9,17874.9,2014/6/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.4,34348.3,17895.5,2014/6/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.1,34394.4,17919.5,2014/6/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.4,34437.8,17942.1,2014/6/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,37.5,34475.3,17961.6,2014/6/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.7,34509,17979.2,2014/6/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.4,34548.4,17999.7,2014/6/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.2,34583.6,18018.1,2014/6/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.4,34633,18043.8,2014/6/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.3,34682.3,18069.5,2014/6/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,24.1,34706.4,18082,2014/7/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,68.1,34774.5,18117.5,2014/7/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.2,34823.7,18143.1,2014/7/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29.9,34853.6,18158.7,2014/7/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.8,34889.4,18177.4,2014/7/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.1,34928.5,18197.7,2014/7/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43,34971.5,18220.2,2014/7/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,54.2,35025.7,18248.4,2014/7/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34.5,35060.2,18266.4,2014/7/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,40.3,35100.5,18287.4,2014/7/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,50.7,35151.2,18313.8,2014/7/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,53.3,35204.5,18341.5,2014/7/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.4,35250.9,18365.7,2014/7/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.5,35292.4,18387.3,2014/7/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,40.5,35332.9,18408.4,2014/7/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44,35376.9,18431.4,2014/7/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,26.8,35403.7,18445.3,2014/7/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34,35437.7,18463,2014/7/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.3,35477,18483.5,2014/7/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.2,35515.2,18503.4,2014/7/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.3,35553.5,18523.4,2014/7/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,26.2,35579.7,18537,2014/7/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,2,35581.7,18538.1,2014/7/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,20.9,35602.6,18549,2014/7/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34.3,35636.9,18566.8,2014/7/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.7,35680.6,18589.6,2014/7/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39,35719.6,18609.9,2014/7/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29.9,35749.5,18625.5,2014/7/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.7,35792.2,18647.7,2014/7/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.5,35831.7,18668.3,2014/7/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.2,35877.9,18692.4,2014/7/31,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,31.5,35909.4,18708.8,2014/8/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.1,35941.5,18725.5,2014/8/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.6,35990.1,18750.8,2014/8/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.2,36038.3,18776,2014/8/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,31.9,36070.2,18792.6,2014/8/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,37.8,36108,18812.3,2014/8/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,23,36131,18824.3,2014/8/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.2,36166.2,18842.6,2014/8/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,22.3,36188.5,18854.2,2014/8/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,9.3,36197.8,18859.1,2014/8/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,20,36217.8,18869.5,2014/8/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,7.8,36225.6,18873.5,2014/8/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,16.2,36241.8,18882,2014/8/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.4,36275.2,18899.4,2014/8/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,52,36327.2,18926.5,2014/8/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.1,36372.3,18950,2014/8/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41,36413.3,18971.3,2014/8/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29,36442.3,18986.4,2014/8/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,52.4,36494.7,19013.7,2014/8/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.2,36529.9,19032.1,2014/8/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,54.4,36584.3,19060.4,2014/8/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.4,36617.7,19077.8,2014/8/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.5,36664.2,19102,2014/8/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.4,36709.6,19125.7,2014/8/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.4,36746,19144.7,2014/8/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.3,36792.3,19168.8,2014/8/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.1,36835.4,19191.2,2014/8/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,50,36885.4,19217.3,2014/8/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,49.6,36935,19243.1,2014/8/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.1,36973.1,19263,2014/8/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.9,37016,19285.3,2014/8/31,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.8,37059.8,19308.2,2014/9/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.9,37105.7,19332.1,2014/9/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33,37138.7,19349.3,2014/9/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,30.9,37169.6,19365.4,2014/9/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.5,37216.1,19389.6,2014/9/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.3,37261.4,19413.2,2014/9/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.8,37298.2,19432.4,2014/9/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,22.2,37320.4,19443.9,2014/9/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38,37358.4,19463.7,2014/9/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.3,37396.7,19483.7,2014/9/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34.6,37431.3,19501.7,2014/9/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44,37475.3,19524.6,2014/9/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.8,37512.1,19543.8,2014/9/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.8,37554.9,19566.1,2014/9/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39,37593.9,19586.4,2014/9/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44.8,37638.7,19609.8,2014/9/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.1,37677.8,19630.1,2014/9/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.2,37713,19648.5,2014/9/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,17.6,37730.6,19657.6,2014/9/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29.8,37760.4,19673.2,2014/9/20,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,3.7,37764.1,19675.1,2014/9/21,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,29.2,37793.3,19690.3,2014/9/22,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,12,37805.3,19696.6,2014/9/23,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,50.8,37856.1,19723,2014/9/24,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,44.2,37900.3,19746.1,2014/9/25,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.2,37948.5,19771.2,2014/9/26,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.9,37988.4,19792,2014/9/27,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.3,38029.7,19813.5,2014/9/28,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,38.6,38068.3,19833.6,2014/9/29,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.2,38100.5,19850.4,2014/9/30,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.2,38132.7,19867.1,2014/10/1,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.3,38169,19886,2014/10/2,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,28.2,38197.2,19900.7,2014/10/3,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,32.6,38229.8,19917.7,2014/10/4,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,33.4,38263.2,19935.1,2014/10/5,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,47.5,38310.7,19959.9,2014/10/6,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39,38349.7,19980.2,2014/10/7,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,34.9,38384.6,19998.4,2014/10/8,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.1,38429.7,20021.9,2014/10/9,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,45.4,38475.1,20045.5,2014/10/10,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,35.2,38510.3,20063.9,2014/10/11,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,48.7,38559,20089.2,2014/10/12,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,47.1,38606.1,20113.8,2014/10/13,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,39.1,38645.2,20134.1,2014/10/14,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,36.9,38682.1,20153.4,2014/10/15,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,41.8,38723.9,20175.2,2014/10/16,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,43.6,38767.5,20197.9,2014/10/17,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,40.7,38808.2,20219.1,2014/10/18,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,42.3,38850.5,20241.1,2014/10/19,D516E,薄膜型併聯型
麟洛站,屏東縣麟洛鄉,10.08,100-10   ,46.7,38897.2,20265.4,2014/10/20,D516E,薄膜型併聯型
